Recording ID	Recording URL	Cut from	Cut duration	Label
CNRSMH_I_1968_029_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_001_04/	113,1692424	5	i
CNRSMH_I_1968_029_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_001_05/	173,5337941	5	i
CNRSMH_I_1968_029_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_003_01/	76,9100918	5	i
CNRSMH_I_1968_029_003_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_003_03/	18,45156347	5	i
CNRSMH_I_1968_029_004_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_004_01/	89,23832155	5	1
CNRSMH_I_1968_029_004_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_004_03/	218,9533852	5	i
CNRSMH_I_1968_029_004_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_004_03/	152,3702593	5	i
CNRSMH_I_1968_029_005_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_005_01/	337,0604149	5	x
CNRSMH_I_1968_029_005_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_029_005_01/	188,6323042	5	i
CNRSMH_I_1968_027_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_027_001_02/	836,310082	5	x
CNRSMH_I_1968_027_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_027_001_02/	816,4649969	5	x
CNRSMH_E_2016_018_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2016_018_001_01/	442,1375313	5	i
CNRSMH_E_2016_018_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2016_018_001_01/	434,463183	5	i
CNRSMH_E_2016_018_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2016_018_001_02/	133,0965726	5	i
CNRSMH_E_2016_018_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2016_018_001_02/	216,5304453	5	i
CNRSMH_I_2003_004_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_004_001_10/	65,24509621	5	i
CNRSMH_I_2003_004_001_17	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_004_001_17/	132,7010853	5	i
CNRSMH_I_2003_004_001_27	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_004_001_27/	23,37111033	5	i
CNRSMH_I_2003_004_001_31	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_004_001_31/	36,09211296	5	i
CNRSMH_I_2003_004_003_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_004_003_10/	30,06122469	5	i
CNRSMH_I_1974_008_005_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1974_008_005_02/	282,1115552	5	i
CNRSMH_I_1974_008_013_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1974_008_013_01/	360,6201389	5	i
CNRSMH_I_1974_008_016_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1974_008_016_01/	395,0056266	5	2
CNRSMH_I_1974_008_016_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1974_008_016_02/	181,4001849	5	i
CNRSMH_I_1974_008_019_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1974_008_019_05/	300,1522595	5	i
CNRSMH_I_2014_051_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_051_001_01/	123,1912994	5	i
CNRSMH_I_2014_051_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_051_001_06/	28,84528528	5	i
CNRSMH_I_2014_051_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_051_001_11/	42,45447911	5	s
CNRSMH_I_2014_051_001_16	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_051_001_16/	322,7142568	5	i
CNRSMH_I_2014_049_001_22	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_049_001_22/	18,54556334	5	i
CNRSMH_I_2014_049_001_27	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_049_001_27/	20,42596878	5	s
CNRSMH_I_1983_012_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1983_012_001_10/	33,10667812	5	x
CNRSMH_I_1983_012_001_12	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1983_012_001_12/	12,48940732	5	i
CNRSMH_I_2016_016_001_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2016_016_001_09/	237,2604894	5	i
CNRSMH_I_2016_016_002_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2016_016_002_03/	332,1644801	5	i
CNRSMH_I_2016_016_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2016_016_003_01/	16,0572745	5	i
CNRSMH_I_2016_016_003_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2016_016_003_05/	79,05262155	5	i
CNRSMH_I_1964_011_001_21	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1964_011_001_21/	32,32430333	5	i
CNRSMH_I_1964_011_002_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1964_011_002_05/	50,58284357	5	2
CNRSMH_I_1967_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_001_001_02/	66,03275203	5	i
CNRSMH_I_1967_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_001_001_02/	4,751226178	5	i
CNRSMH_I_1967_003_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_003_001_02/	46,64277271	5	i
CNRSMH_I_2017_004_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2017_004_001_06/	112,2628372	5	i
CNRSMH_I_2017_004_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2017_004_001_07/	158,3878847	5	i
CNRSMH_I_2007_006_001_047	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_047/	247,608707	5	2
CNRSMH_I_2007_006_001_047	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_047/	552,9057214	5	i
CNRSMH_I_2007_006_001_122	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_122/	457,9999963	5	2
CNRSMH_I_2007_006_001_123	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_123/	247,6043863	5	2
CNRSMH_I_2007_006_001_123	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_123/	311,9382055	5	1
CNRSMH_I_2007_006_001_163	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_163/	8,394280791	5	1
CNRSMH_I_2007_006_001_220	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_220/	84,21442029	5	s
CNRSMH_I_2007_006_001_233	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_233/	288,468877	5	i
CNRSMH_I_2007_006_001_233	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_233/	788,4919284	5	i
CNRSMH_I_2007_006_001_302	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_302/	19,49233324	5	2
CNRSMH_I_2007_006_001_344	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_344/	111,9292714	5	2
CNRSMH_I_2007_006_001_358	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_358/	431,9460608	5	i
CNRSMH_I_2007_006_001_358	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_358/	562,0158812	5	i
CNRSMH_I_2007_006_001_378	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_378/	1154,163198	5	i
CNRSMH_I_2007_006_001_378	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_006_001_378/	873,4420243	5	i
CNRSMH_I_1950_002_007_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1950_002_007_01/	22,85127865	5	x
CNRSMH_I_1950_002_017_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1950_002_017_02/	91,71421511	5	s
CNRSMH_I_1950_002_024_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1950_002_024_01/	6,034711302	5	x
CNRSMH_I_1950_002_025_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1950_002_025_03/	80,87775482	5	x
CNRSMH_I_1969_038_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_001_01/	294,8855756	5	i
CNRSMH_I_1969_038_002_14	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_002_14/	24,18372105	5	i
CNRSMH_I_1969_038_003_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_003_02/	101,6853969	5	i
CNRSMH_I_1969_038_003_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_003_05/	27,36704496	5	i
CNRSMH_I_1969_038_003_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_003_07/	64,85229731	5	i
CNRSMH_I_1969_038_003_13	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_003_13/	9,086049217	5	i
CNRSMH_I_1969_038_005_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_005_07/	5,757962031	5	i
CNRSMH_I_1969_038_005_14	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_038_005_14/	60,10682643	5	i
CNRSMH_I_1994_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1994_002_001_01/	5,378504463	5	1
CNRSMH_I_1994_002_005_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1994_002_005_01/	250,2633074	5	i
CNRSMH_I_1994_002_016_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1994_002_016_01/	580,1322105	5	i
CNRSMH_I_1994_002_026_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1994_002_026_01/	479,1553611	5	i
CNRSMH_I_1994_002_033_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1994_002_033_02/	695,7428912	5	i
CNRSMH_I_2014_040_003_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_003_03/	536,387259	5	i
CNRSMH_I_2014_040_003_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_003_04/	291,2714533	5	i
CNRSMH_I_2014_040_005_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_005_05/	4,94625748	5	i
CNRSMH_I_2014_040_008_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_008_01/	818,796496	5	i
CNRSMH_I_2014_040_009_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_009_01/	131,8220265	5	s
CNRSMH_I_2014_040_009_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_009_04/	392,8248972	5	s
CNRSMH_I_2014_040_009_12	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2014_040_009_12/	66,60564089	5	1
CNRSMH_I_1977_011_008_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1977_011_008_03/	263,2432179	5	2
CNRSMH_I_1977_011_008_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1977_011_008_07/	98,88950741	5	i
CNRSMH_I_1977_011_008_15	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1977_011_008_15/	242,0195274	5	2
CNRSMH_I_1977_011_008_16	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1977_011_008_16/	98,39201381	5	i
CNRSMH_I_1977_011_008_17	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1977_011_008_17/	92,18277883	5	i
CNRSMH_E_2017_001_001_002_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2017_001_001_002_02/	84,02275211	5	x
CNRSMH_E_2017_001_001_002_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2017_001_001_002_02/	180,8783004	5	s
CNRSMH_I_1939_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1939_001_001_01/	13,36627282	5	1
CNRSMH_I_1939_001_002_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1939_001_002_01/	1,466466088	5	1
CNRSMH_E_1962_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1962_001_03/	35,64680226	5	i
CNRSMH_E_1962_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1962_001_11/	92,71679466	5	i
CNRSMH_E_1962_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1962_001_11/	108,4484207	5	i
CNRSMH_I_1903_001_003_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1903_001_003_02/	68,42253362	5	i
CNRSMH_I_1903_001_024_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1903_001_024_01/	38,32746176	5	i
CNRSMH_I_1903_001_036_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1903_001_036_01/	33,68939074	5	2
CNRSMH_I_1903_001_037_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1903_001_037_01/	106,9030379	5	1
CNRSMH_I_1903_001_044_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1903_001_044_01/	82,69220711	5	i
CNRSMH_I_1956_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1956_001_001_01/	13,04669237	5	2
CNRSMH_I_2013_004_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_001_01/	589,3677678	5	i
CNRSMH_I_2013_004_016_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_016_03/	189,9610291	5	i
CNRSMH_I_2013_004_017_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_017_01/	716,6364171	5	2
CNRSMH_I_2013_004_017_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_017_02/	261,4645786	5	i
CNRSMH_I_2013_004_017_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_017_02/	128,6639969	5	i
CNRSMH_I_2013_004_018_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_018_03/	505,7676539	5	i
CNRSMH_I_2013_004_022_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_004_022_02/	138,8776343	5	2
CNRSMH_I_2009_001_006_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2009_001_006_10/	34,91259605	5	i
CNRSMH_I_2009_001_007_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2009_001_007_01/	61,37642774	5	i
CNRSMH_I_2009_001_019_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2009_001_019_04/	98,03506454	5	i
CNRSMH_I_2009_001_021_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2009_001_021_04/	11,93002476	5	i
CNRSMH_I_2009_001_035_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2009_001_035_02/	836,4225268	5	i
CNRSMH_I_2015_016_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2015_016_001_07/	143,5910639	5	2
CNRSMH_I_2015_016_001_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2015_016_001_09/	74,41858734	5	i
CNRSMH_I_2015_016_001_19	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2015_016_001_19/	33,49921532	5	2
CNRSMH_I_2015_016_001_25	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2015_016_001_25/	8,372238994	5	i
CNRSMH_I_2015_016_001_26	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2015_016_001_26/	45,93064979	5	i
CNRSMH_I_2011_007_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_007_001_01/	1802,60911	5	i
CNRSMH_I_2011_007_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_007_001_01/	182,5654618	5	i
CNRSMH_I_2011_007_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_007_003_01/	333,205584	5	2
CNRSMH_I_2011_007_004_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_007_004_01/	707,2484102	5	i
CNRSMH_I_2008_017_007_17	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2008_017_007_17/	34,76192814	5	2
CNRSMH_I_1967_004_006_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_004_006_02/	115,8279397	5	i
CNRSMH_I_1967_004_007_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_004_007_01/	405,0301285	5	1
CNRSMH_I_1967_004_010_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_004_010_05/	65,71648722	5	i
CNRSMH_I_1967_004_012_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_004_012_02/	292,9400736	5	1
CNRSMH_I_1958_008_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_001_08/	73,52412632	5	1
CNRSMH_I_1958_008_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_003_01/	207,7049134	5	i
CNRSMH_I_1958_008_004_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_004_01/	49,84972785	5	i
CNRSMH_I_1958_008_006_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_006_05/	50,68039706	5	i
CNRSMH_I_1958_008_008_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_008_04/	82,79458697	5	i
CNRSMH_I_1958_008_008_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_008_04/	12,95941424	5	i
CNRSMH_I_1958_008_008_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_008_008_06/	329,2823439	5	i
CNRSMH_I_1967_023_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_023_001_02/	280,4317824	5	i
CNRSMH_I_1967_023_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_023_001_05/	265,293257	5	i
CNRSMH_I_1967_023_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_023_001_05/	93,9086129	5	i
CNRSMH_I_1967_023_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_023_001_06/	2,504190915	5	i
CNRSMH_I_1967_023_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1967_023_001_08/	157,0835708	5	i
CNRSMH_E_1957_011_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1957_011_001_001_01/	25,42615315	5	i
CNRSMH_E_1957_011_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1957_011_001_001_04/	170,3379117	5	i
CNRSMH_E_1957_011_001_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1957_011_001_001_06/	83,05195677	5	2
CNRSMH_E_1957_011_001_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1957_011_001_001_07/	121,95039	5	2
CNRSMH_E_1956_022_001_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1956_022_001_001_06/	37,10117634	5	i
CNRSMH_E_1956_022_001_001_12	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1956_022_001_001_12/	17,99043849	5	i
CNRSMH_E_1955_017_001_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1955_017_001_001_03/	774,8833097	5	i
CNRSMH_E_1955_017_001_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1955_017_001_001_08/	183,9921782	5	2
CNRSMH_E_1956_010_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1956_010_001_001_04/	110,539131	5	i
CNRSMH_E_1956_010_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1956_010_001_001_04/	41,32366759	5	i
CNRSMH_E_1956_010_001_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1956_010_001_001_05/	26,47521174	5	i
CNRSMH_E_1956_010_001_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1956_010_001_001_07/	166,9225897	5	i
CNRSMH_E_1968_013_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1968_013_001_001_01/	59,2330812	5	2
CNRSMH_E_1968_013_001_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1968_013_001_001_11/	93,17876815	5	i
CNRSMH_E_1968_013_001_001_13	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1968_013_001_001_13/	77,61028682	5	i
CNRSMH_E_1960_006_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1960_006_001_001_01/	114,7527474	5	i
CNRSMH_E_1960_006_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1960_006_001_001_01/	339,6204821	5	i
CNRSMH_E_1960_006_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1960_006_001_001_02/	4,048273876	5	i
CNRSMH_E_1958_012_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1958_012_002_001_01/	18,35063186	5	s
CNRSMH_E_1958_012_002_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1958_012_002_001_05/	261,9061907	5	1
CNRSMH_E_1958_012_002_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1958_012_002_001_05/	92,45162689	5	1
CNRSMH_E_1958_012_002_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1958_012_002_001_05/	171,3531815	5	s
CNRSMH_E_1959_014_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1959_014_002_001_01/	193,085067	5	i
CNRSMH_E_1959_014_002_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1959_014_002_001_03/	119,7258309	5	1
CNRSMH_E_1970_001_001_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1970_001_001_001_08/	1125,171235	5	i
CNRSMH_E_1970_001_001_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1970_001_001_001_08/	264,7543154	5	i
CNRSMH_E_1970_001_001_001_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1970_001_001_001_09/	8,387769608	5	i
CNRSMH_E_1971_003_003_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_003_001_01/	133,7516234	5	2
CNRSMH_E_1971_003_003_001_22	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_003_001_22/	52,62619595	5	2
CNRSMH_E_1979_012_004_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1979_012_004_001_01/	95,54309193	5	i
CNRSMH_E_1979_012_004_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1979_012_004_001_03/	14,9099591	5	i
CNRSMH_E_1979_012_004_003_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1979_012_004_003_02/	368,6391862	5	i
CNRSMH_E_1972_001_001_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1972_001_001_001_11/	126,6777812	5	i
CNRSMH_E_2004_017_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2004_017_001_04/	95,76848536	5	x
CNRSMH_E_2004_017_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2004_017_001_05/	151,5059673	5	2
CNRSMH_E_2004_017_001_26	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2004_017_001_26/	13,41965889	5	2
CNRSMH_E_1980_018_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_018_001_03/	241,9027297	5	2
CNRSMH_E_1980_018_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_018_001_04/	140,0064655	5	2
CNRSMH_E_1980_018_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_018_001_04/	1115,507403	5	2
CNRSMH_E_1980_018_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_018_001_04/	1224,211578	5	i
CNRSMH_E_2012_006_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2012_006_001_001_01/	184,1781648	5	i
CNRSMH_E_2012_006_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2012_006_001_001_01/	175,5866981	5	i
CNRSMH_E_2012_006_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2012_006_001_001_04/	124,8064938	5	i
CNRSMH_E_2012_006_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2012_006_001_001_04/	120,0814891	5	i
CNRSMH_E_1985_001_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_002_001_01/	630,5849403	5	i
CNRSMH_E_1985_001_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_002_001_01/	513,7262424	5	i
CNRSMH_E_1985_001_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_002_001_01/	686,8812631	5	i
CNRSMH_E_1985_001_002_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_002_001_02/	251,6407386	5	i
CNRSMH_E_1985_001_002_001_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_002_001_09/	189,8970084	5	i
CNRSMH_E_1970_018_001_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1970_018_001_001_03/	18,05884198	5	s
CNRSMH_E_1970_018_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1970_018_001_001_04/	169,6893425	5	s
CNRSMH_E_1970_018_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1970_018_001_001_04/	492,0615872	5	i
CNRSMH_E_1998_028_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1998_028_001_02/	113,5516293	5	2
CNRSMH_E_1998_028_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1998_028_001_10/	135,1800143	5	2
CNRSMH_E_1965_007_001_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1965_007_001_001_03/	61,47570445	5	i
CNRSMH_E_1965_007_001_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1965_007_001_001_03/	42,03730826	5	i
CNRSMH_E_1965_007_001_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1965_007_001_001_07/	113,0029446	5	i
CNRSMH_E_1965_007_001_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1965_007_001_001_07/	216,530372	5	i
CNRSMH_I_1963_009_001_75	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1963_009_001_75/	27,2320065	5	1
CNRSMH_I_1963_009_001_79	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1963_009_001_79/	1291,19763	5	i
CNRSMH_I_1963_009_001_88	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1963_009_001_88/	12,15256884	5	1
CNRSMH_I_1965_018_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1965_018_001_01/	719,9472717	5	s
CNRSMH_I_1968_023_004_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_023_004_05/	32,60163204	5	1
